FAPE,3865,59,GRS,0,1,10,-33.9891,25.6056,211,81,,28,-33.9874,25.6183,189,261,
FAPE,5502,151,ASPHALT,1,0,17,-33.9838,25.6164,192,146,,35,-33.9963,25.6266,184,326,
FAPE,6496,151,ASPHALT,1,0,08,-33.993,25.6016,226,58,,26,-33.9835,25.6199,185,238,
FAPG,4003,66,ASPHALT,0,0,12,-34.0893,23.3213,444,100,,30,-34.0912,23.3343,465,280,
FAPH,4491,60,ASPHALT,1,0,01,-23.9424,31.1567,1396,354,,19,-23.9301,31.1553,1432,174,
FAPI,7218,82,ASPHALT,1,0,08,-23.9311,29.4747,4228,61,,26,-23.9211,29.4941,4354,241,
FAPJ,3610,100,ASPHALT,0,0,09,-31.608,29.5146,,64,,27,-31.6037,29.5249,,244,
FAPL,2290,59,ASPHALT,0,0,16,,,,,,34,,,,,
FAPM,5043,98,ASPHALT,1,0,16,-29.6435,30.3937,2351,142,197,34,-29.6544,30.4036,2423,322,624
FAPN,9022,98,ASPHALT,1,0,05,-25.3437,27.1653,3408,37,,23,-25.3239,27.1819,3412,217,
FAPP,7612,148,ASPHALT,1,0,05,-23.8588,29.4473,4014,38,,23,-23.8422,29.4613,4020,218,
FAPP,8400,148,ASPHALT,0,0,01,-23.8604,29.4589,4076,359,,19,-23.8373,29.4585,4013,179,
FAPS,3281,98,GRS,0,0,15,-26.6669,27.0809,,134.6,,33,-26.6732,27.088,,314.6,
FAPS,4885,98,ASPHALT,1,0,03,-26.6775,27.0803,,13,,21,-26.6645,27.0835,,193,
FAPY,2387,150,GRE,0,0,11,-26.8864,27.5002,4707,96,,29,-26.887,27.5074,4680,276,
FAPY,4406,66,ASPHALT,0,0,06,-26.8938,27.4988,4643,43,,24,-26.8849,27.5081,4691,223,
FARB,4265,69,ASPHALT,1,0,05,-28.7459,32.0884,73,34,,23,-28.7362,32.0958,109,214,
FARG,4019,50,ASPHALT,1,0,16,-25.6397,27.2675,,145,,34,-25.6489,27.2747,,325,
FARO,3728,,GRASS,0,0,04,,,3852,25,,22,,,3786,205,
FARS,2395,59,GRASS,0,0,14,-33.8108,19.8988,,113,,32,-33.8133,19.9061,,293,
FARS,4921,49,ASPHALT,0,0,10,-33.8124,19.9014,,80,,28,-33.81,19.918,,260,
FASB,5213,66,ASPHALT,0,0,10,-29.6913,17.9318,,74,,28,-29.6874,17.9474,,254,
FASC,3609,59,ASPHALT,1,0,11,-26.524,29.1647,5250,91,,29,-26.5241,29.1756,5250,271,
FASD,4665,82,ASPHALT,1,0,02,-32.9705,17.9696,,358,,20,-32.9576,17.969,,178,
FASE,4921,59,ASPHALT,0,0,17,,,,,,35,,,,,
FASH,2492,,ASPHALT,1,0,01,,,,,,19,,,,,
FASI,,,GRASS,0,1,04,,,,,,22,,,,,
FASI,1818,70,GRE,0,0,14,-26.2481,28.3964,,118,,32,-26.2504,28.4013,,298,
FASI,5249,59,ASPHALT,1,0,03,-26.2555,28.3952,,16,820,21,-26.2414,28.3998,,196,580
FASK,6520,98,ASPHALT,1,0,02,-25.8186,28.1636,,6,,20,-25.8008,28.1657,,186,
FASK,6589,147,GRE,0,0,06,-25.8151,28.1613,,49,2000,24,-25.8035,28.1759,,229,
FASS,5709,75,ASPHALT,1,0,17,-27.6413,22.9952,,153,,35,-27.6559,23.0034,,333,
FASX,1800,150,GRE,0,0,06,-34.0513,20.4716,,40,,24,-34.0474,20.4754,,220,
FASX,3291,39,LAT,0,0,15,-34.0444,20.4682,,126,,33,-34.0491,20.476,,306,
FASY,3640,,TAR,0,0,13,,,,,,31,,,,,
FASZ,5085,98,ASPHALT,0,0,17,-24.9546,31.5856,,156,,35,-24.9673,31.5919,,336,
FATA,3655,25,TAR,0,0,11,-26.3516,27.9628,5205,95,54,29,-26.3525,27.9734,5184,275,141
FATF,3614,110,GVL,0,0,07,-28.2632,22.9846,,51,,25,-28.257,22.9934,,231,
FATF,4593,110,GVL,0,0,16,-28.2562,22.9823,,141,,34,-28.2659,22.991,,321,
FATF,4920,33,ASPHALT,1,0,03,-28.2668,22.9918,,10,,21,-28.2533,22.9945,,190,
FATP,3937,49,ASPHALT,1,0,10,-29.0314,26.1568,4484,78,,28,-29.0291,26.1689,4498,258,
FATP,4265,33,ASPHALT,1,0,01,-29.0461,26.1604,4547,351,,19,-29.0345,26.1583,4497,171,
FATT,4941,62,ASPHALT,1,0,04,-26.783,29.3363,5313,18,,22,-26.7701,29.3412,5303,198,
FATZ,4659,66,ASPHALT,1,0,06,-23.8285,30.3238,1914,49,,24,-23.8204,30.3348,1808,229,
FAUL,3395,59,ASPHALT,0,1,02,-28.3242,31.4162,1703,4,,20,-28.3147,31.417,1653,184,692
FAUL,5381,75,ASPHALT,1,0,05,-28.3255,31.4127,1679,34,,23,-28.3132,31.4222,1720,214,
FAUP,16076,197,ASPHALT,1,0,17,-28.3799,21.252,2782,153,,35,-28.4194,21.2744,2711,333,
FAUP,2736,98,COM,0,0,08,-28.4049,21.2581,2748,59,,26,-28.4012,21.2654,2753,239,
FAUT,4921,98,GRE,0,0,09,-31.5471,28.6685,,69,,27,-31.5422,28.6835,,249,
FAUT,6562,75,ASPHALT,1,0,14,-31.5443,28.6647,2397,113,,32,-31.5515,28.6839,2400,293,
FAVB,3937,66,ASPHALT,0,0,18,-26.9772,24.7271,,164,,36,-26.9876,24.7304,,344,
FAVG,3035,72,ASPHALT,0,0,05,-29.7743,31.0562,20,28,,23,-29.7669,31.0606,20,208,
FAVM,5085,49,ASPHALT,0,0,08,-22.4504,29.3306,2300,71,,26,-22.4458,29.3449,2315,251,
FAVR,4265,59,COM,0,0,08,-31.6442,18.5391,328,57,,26,-31.6377,18.5505,327,237,
FAVV,3724,52,ASPHALT,0,0,15,-26.5633,27.956,4862,125,,33,-26.5693,27.9653,4833,305,
FAVV,5266,72,ASPHALT,1,0,03,-26.5773,27.9588,4854,9,,21,-26.563,27.9613,4847,189,260
FAWA,3937,75,TAR,0,0,03,,,3640,,,21,,,3640,,
FAWB,4200,72,ASPHALT,0,0,06,-25.6623,28.2156,4070,44,,24,-25.654,28.2242,4073,224,
FAWB,5998,98,ASPHALT,1,0,11,-25.6531,28.2128,4038,93,,29,-25.6538,28.231,4095,273,
FAWI,1000,30,DIRT,0,0,09,,,,,,27,,,,,
FAWI,4134,36,ASPHALT,1,0,04,-25.8376,29.1899,5078,19,,22,-25.827,29.1941,5019,199,
FAWK,11001,148,ASPHALT,1,0,01,-25.8441,28.2246,4872,352,,19,-25.8141,28.22,4897,172,
FAWK,6299,148,ASPHALT,1,0,06,-25.8336,28.2187,4919,44,,24,-25.8213,28.2321,4940,224,
FAWM,6578,59,ASPHALT,1,0,07,-28.0039,26.6618,4399,50,,25,-27.9921,26.6773,4373,230,
FAYP,5200,75,ASPHALT,1,0,02,-33.9074,18.4989,42,356,,20,-33.8931,18.4977,52,176,
FAZR,6480,100,ASPHALT,0,0,04,-25.6069,26.0379,,27,,22,-25.591,26.0467,,207,
FBFT,4147,72,GVL,0,1,16,-21.1615,27.483,3271,147,,34,-21.171,27.4898,3283,327,
FBFT,7218,98,ASPHALT,1,0,11,-21.1583,27.4641,3281,97,,29,-21.1609,27.485,3278,277,
FBFT,9843,165,ASPHALT,1,0,13,-21.1505,27.4533,3323,121,,31,-21.1645,27.4779,3278,301,
FBGH,3148,59,ASPHALT,0,0,08,-25.4359,25.4032,,,,26,-25.4341,25.414,,,
FBJW,5495,82,ASPHALT,1,0,08,-24.6055,24.6835,,63,,26,-24.5992,24.6984,,243,
FBKD,3437,72,DIRT,0,0,09,,,,,,27,,,,,
FBKE,6562,98,ASPHALT,0,0,08,-17.8358,25.1535,3298,71,,26,-17.8299,25.1713,3263,251,
FBKI,2861,59,GRAVEL,0,0,15,-19.6128,23.0309,,,,33,-19.6206,23.0357,,,
FBMN,6562,98,ASPHALT,1,0,08,-19.9762,23.4224,3092,66,,26,-19.9689,23.4398,3093,246,
FBMU,4933,59,ASPHALT,0,0,05,-22.272,20.0259,,,,23,-22.2633,20.0371,,,
FBNX,2562,59,DIRT,0,0,12,-18.603,22.0696,,,,30,-18.607,22.077,,,
FBSK,13123,148,CONCRETE,1,0,08,-24.5617,25.9052,3292,61.6,,26,-24.5488,25.9312,3291,241.6,
FBSN,5381,66,ASPHALT,0,0,11,-20.5517,26.1081,,103,,29,-20.555,26.1234,,283,
FBSP,5840,98,ASPHALT,0,0,12,-22.0567,27.8203,2938,102,,30,-22.06,27.8372,2936,282,
FBSV,7218,66,DIRT,0,0,04,,,,,,22,,,,,
FBTP,6585,60,ASPHALT,0,0,08L,-24.2178,25.3321,,64,,26R,-24.2099,25.3499,,244,
FBTP,9850,148,ASPHALT,0,0,08,-24.227,25.334,,64,,26,-24.2152,25.3606,,244,
FCBB,10827,148,ASPHALT,1,0,05,-4.25882,15.2417,1030,50,,23,-4.23964,15.2645,1047,230,
FCBD,6725,98,ASPHALT,0,0,04,,,,,,22,,,,,
FCOD,10827,150,CONCRETE,0,0,04,,,,,,22,,,,,
FCOE,6726,95,ASPHALT,0,0,14,,,,,,32,,,,,
FCOO,5905,98,ASPHALT,0,0,09,-0.532833,15.9422,,79.4,,27,-0.529867,15.958,,259.4,
FCOU,6726,98,ASPHALT,1,0,01,1.60706,16.0356,1158,14,,19,1.62504,16.0402,1155,194,
FCPL,6725,95,ASPHALT,0,0,14,,,,,,32,,,,,
FCPP,8530,148,ASPHALT,1,0,17,-4.80462,11.8838,54,166,,35,-4.82743,11.8894,52,346,
FDMS,8530,148,ASPHALT,1,0,07,-26.536,31.297,2027,53,,25,-26.522,31.318,2075,233,
FDSK,11811,197,ASPHALT,1,0,02,,,,,,20,,,,,
FEFF,8530,148,ASPHALT,1,0,17,4.40983,18.5159,1208,165,,35,4.38712,18.5217,1182,345,
FEFT,5446,98,ASPHALT,0,0,17,4.22909,15.7847,1929,167,,35,4.21407,15.7881,1860,347,
FEFY,3920,,GRS,0,0,08,,,,,,26,,,,,
FGAB,6177,100,CONCRETE,0,0,05,,,,,,23,,,,,
FGBT,10860,200,ASPHALT,0,0,03,,,13,,,21,,,13,,
FGBT,7001,148,ASPHALT,0,1,04,1.89866,9.79977,7,41,,22,1.91227,9.81159,12,221,
FGMY,9843,,CONCRETE,0,0,18,,,,,,36,,,,,
FGSL,9647,151,CONCRETE,1,0,05,3.74541,8.69991,75,42,,23,3.76513,8.71753,41,222,
FHAW,10019,150,ASPHALT,1,0,13,-7.96341,-14.406,263,117,,31,-7.97578,-14.3813,214,297,
FHSH,6398,148,ASPHALT,1,0,02,,,998,359,328,20,,,1014,179,1033
FIMP,11056,148,ASPHALT,1,0,14,-20.4233,57.6693,183,117.1,1082,32,-20.4372,57.698,98,297.1,
FIMR,4223,98,ASPHALT,1,0,12,-19.7561,63.3551,68,106,440,30,-19.7592,63.3669,81,286,240
FJDG,12003,200,CONCRETE,1,0,13,-7.30457,72.397,9,121.7,,31,-7.32196,72.4252,9,301.7,
FKKC,4512,151,ASPHALT,1,0,05,4.08468,9.35627,151,43,,23,4.0937,9.36479,144,223,
FKKD,9350,148,ASPHALT,1,0,12,4.01187,9.70804,34,117,,30,4.00024,9.73098,14,297,
FKKL,6890,148,ASPHALT,1,0,13,10.4574,14.25,1390,130,,31,10.4454,14.2648,1368,310,
FKKM,6889,148,ASPHALT,1,0,04,5.62941,10.745,3963,38,,22,5.64443,10.7566,3963,218,
FKKN,8858,148,ASPHALT,1,0,02,7.34599,13.5547,3649,22,492,20,7.36803,13.5637,3609,202,131
FKKR,11032,148,ASPHALT,1,0,09,9.3349,13.3548,692,86,,27,9.33688,13.3854,787,266,377
FKKU,8203,148,ASPHALT,1,0,15,5.54641,10.3484,4347,147,,33,5.52743,10.3607,4347,327,
FKKV,8202,148,ASPHALT,1,0,17,6.05042,10.1209,,171,,35,6.02806,10.1244,,351,1643
FKKY,6519,148,ASPHALT,1,0,03,3.82784,11.5198,2428,24,,21,3.84423,11.5271,2461,204,
FKYS,11155,148,ASPHALT,1,0,01,3.70741,11.5506,2263,10,,19,3.7377,11.5559,2276,190,
FLJK,3232,92,,0,0,07,,,,,,25,,,,,
FLKE,4698,75,ASPHALT,1,0,11,-12.5712,27.8879,4636,104,,29,-12.5744,27.9007,4636,284,
FLKS,6148,,GRAVEL,0,0,13,,,4498,,,31,,,4536,,
FLLC,6594,83,ASPHALT,0,0,08,-15.4166,28.3217,,72.1,2133,26,-15.411,28.3397,,252.1,
FLLI,4501,98,BIT,0,0,15,-17.8121,25.8139,3249,140,,33,-17.8215,25.8224,3246,320,
FLLI,7520,197,ASPHALT,1,0,10,-17.8209,25.8097,3248,94,,28,-17.8223,25.8312,3237,274,
FLLS,12998,150,ASPHALT,1,0,10,-15.3292,28.4343,3781,95.2,,28,-15.3324,28.4709,3749,275.2,
FLLS,2700,100,GRS,0,0,15,-15.3234,28.4595,3782,140.6,,33,-15.3291,28.4644,3782,320.6,
FLMF,7218,98,ASPHALT,0,0,09,-13.2602,31.9265,1841,83,,27,-13.2576,31.9466,1853,263,
FLMG,4800,69,BRI,0,0,09,-15.2551,23.1553,3465,85,,27,-15.254,23.1693,3488,265,
FLND,4000,75,CONCRETE,0,0,10R,-12.9987,28.6586,4163,90.4,,28L,-12.9989,28.6698,4145,270.4,
FLND,8250,150,CONCRETE,1,0,10L,-12.9973,28.654,4166,90.5,,28R,-12.9976,28.6773,4130,270.5,
FLRZ,5574,,,0,0,08,,,,,,26,,,,,
FLSO,6562,100,ASPHALT,0,0,11,-12.898,28.1409,4145,105.7,,29,-12.9029,28.1588,4145,285.7,
FLSW,8858,120,ASPHALT,0,0,08,,,,,,26,,,,,
FMBI,,,,0,0,03,,,,,,21,,,,,
FMCH,9514,148,ASPHALT,1,0,02,-11.5466,43.2696,66,10,,20,-11.5207,43.2741,79,190,
FMCI,4265,98,ASPHALT,0,0,13,-12.2949,43.7614,49,123,,31,-12.3013,43.7714,43,303,
FMCV,4429,92,ASPHALT,0,0,10,-12.131,44.4242,20,94.9,,28,-12.132,44.4365,75,274.9,
FMCZ,6330,92,ASPHALT,1,0,16,-12.8022,45.2779,10,150,250,34,-12.8167,45.2865,23,330,
FMEE,10499,148,ASPHALT,1,0,12,-20.886,55.5046,38,102,398,30,-20.8921,55.5347,31,282,
FMEE,8760,148,ASPHALT,1,0,14,-20.8842,55.5042,27,116,328,32,-20.895,55.5272,65,296,1165
FMEP,7000,150,ASPHALT,1,0,15,-21.3166,55.4193,59,129,,33,-21.3252,55.4306,41,309,
FMMA,8237,148,ASPHALT,0,0,12,-19.0257,47.1604,4734,106,,30,-19.0323,47.1832,4738,286,
FMME,4921,150,ASPHALT,0,0,05,,,,,,23,,,,,
FMMI,10171,148,ASPHALT,1,0,11,-18.7948,47.4643,4197,99,,29,-18.7991,47.4933,4117,279,
FMMN,3609,98,ASPHALT,0,0,16,-19.5586,45.4481,,147.7,,34,-19.567,45.4537,,327.7,
FMMS,3451,98,ASPHALT,0,0,01,-17.099,49.8167,,353.9,,19,-17.0895,49.8156,,173.9,290
FMMT,7218,131,ASPHALT,1,0,01,-18.1194,49.3937,19,354,,19,-18.0996,49.3914,22,174,
FMMV,4413,115,ASPHALT,0,0,14,-20.2811,44.3117,20,124,,32,-20.2878,44.3224,23,304,
FMMV,4921,98,ASPHALT,1,0,10,-20.2849,44.3148,13,88,,28,-20.2843,44.3291,20,268,
FMNA,4921,98,ASPHALT,1,0,13,-12.3456,49.2861,312,124,,31,-12.3532,49.2974,374,304,
FMNC,4101,82,ASPHALT,0,0,11,-16.1633,49.7679,,98,,29,-16.1645,49.7796,,278,
FMND,4153,98,ASPHALT,0,0,02,-14.6572,49.62,1552,5.4,,20,-14.6458,49.6211,1539,185.4,
FMNE,4921,98,ASPHALT,0,0,11,-13.1869,48.9813,66,103,,29,-13.19,48.9947,72,283,
FMNH,3914,89,ASPHALT,0,0,18,-14.9943,50.3186,16,163,,36,-15.0046,50.3219,16,343,
FMNL,3937,72,COP,0,0,11,-14.6287,47.7583,202,101,,29,-14.6307,47.7693,314,281,
FMNM,7218,148,ASPHALT,1,0,14,-15.6605,46.3442,35,132,,32,-15.6738,46.3594,87,312,
FMNN,7185,148,ASPHALT,1,0,05,-13.3193,48.3079,37,43,,23,-13.3048,48.3217,16,223,
FMNQ,4046,66,BIT,0,0,08,-16.7435,44.4759,,72,,26,-16.7401,44.4869,,252,
FMNR,4265,98,ASPHALT,0,0,14,-15.4342,49.6836,13,128.4,,32,-15.4414,49.6931,13,308.4,
FMNS,4577,98,ASPHALT,1,0,16,-14.2739,50.1717,20,151.9,,34,-14.285,50.1778,20,331.9,
FMNV,4236,82,ASPHALT,0,0,14,-13.3719,49.9983,,132,,32,-13.3797,50.0072,,312,
FMNW,4921,98,ASPHALT,0,0,01,-14.9055,47.9936,,2,,19,-14.892,47.9942,,182,
FMNZ,4450,44,ASPHALT,0,0,15,-13.4801,48.6287,,140,,33,-13.4895,48.6367,,320,
FMSD,5280,98,ASPHALT,1,0,08,-25.0434,46.9505,24,53,,26,-25.0351,46.9622,23,233,
FMSF,4101,82,ASPHALT,0,0,08,-21.4442,47.1064,,62,,26,-21.4389,47.117,,242,
FMSG,3445,82,ASPHALT,0,0,13,-22.8038,47.8157,23,108,,31,-22.8067,47.8255,13,288,
FMSK,3886,79,ASPHALT,0,0,05,-22.1242,48.0186,33,33.7,,23,-22.1153,48.025,33,213.7,
FMSM,4921,98,ASPHALT,0,0,04,-21.208,48.3556,13,22,,22,-21.1955,48.361,20,202,
FMSR,4265,98,ASPHALT,0,0,04,-21.759,43.3725,10,28,,22,-21.7487,43.3785,16,208,
FMST,2625,42,ASPHALT,0,0,11,-23.3914,43.7249,16,88,,29,-23.3912,43.7327,16,268,
FMST,6562,98,ASPHALT,1,0,04,-23.3916,43.7246,16,23,,22,-23.3751,43.7323,29,203,
FMZJ,4265,,,0,0,10,,,,,,28,,,,,
FNBC,5905,98,ASPHALT,0,0,16,-6.26246,14.2436,1860,155,,34,-6.27733,14.2505,1860,335,
FNBG,5315,100,ASPHALT,1,0,14,-12.6044,13.3981,118,131,,32,-12.6137,13.4094,118,311,
FNCA,8202,98,ASPHALT,1,0,01,-5.60829,12.1885,63,360,,19,-5.58569,12.1882,85,180,
FNCT,12139,145,ASPHALT,0,0,02,,,,,,20,,,,,
FNCX,5906,,,0,0,XX,,,,,,XX,,,,,
FNDU,6468,80,ASPHALT,0,0,03,-7.40768,20.8127,,40,,21,-7.3941,20.8243,,220,
FNGI,10640,95,ASPHALT,0,0,13,-17.0373,15.67,,114.9,,31,-17.0496,15.6976,,294.9,
FNHU,8727,148,ASPHALT,0,0,11,-12.8067,15.7485,5587,100,,29,-12.8111,15.7726,5561,280,
FNKU,8202,98,ASPHALT,1,0,08,-12.4086,16.9366,,70,,26,-12.4007,16.9582,,250,
FNLB,4920,98,ASPHALT,1,0,16,-12.3653,13.5331,,151,,34,-12.3772,13.5401,,331,
FNLU,12190,148,ASPHALT,1,0,05,-8.87688,13.2139,235,47,,23,-8.85401,13.2384,232,227,500
FNLU,8530,197,ASPHALT,1,0,07,-8.85561,13.2257,240,68,,25,-8.847,13.2466,223,248,
FNLZ,4915,66,ASPHALT,0,0,04,-9.12182,18.0459,,31,,22,-9.11009,18.0528,,211,
FNMA,7283,98,ASPHALT,0,0,13,-9.51962,16.304,,123,,31,-9.53055,16.3208,,303,
FNME,11483,147,ASPHALT,0,0,13,-14.6501,17.7055,4573,120,,31,-14.665,17.7341,4589,300,
FNMO,8202,148,ASPHALT,1,0,08,-15.2658,12.1361,210,66,,26,-15.2567,12.1574,210,246,
FNNG,7874,98,ASPHALT,0,0,16,-7.74468,15.2832,,155,,34,-7.76434,15.2923,,335,
FNPA,3379,98,ASPHALT,0,0,07,-10.7246,13.7618,,55,,25,-10.7193,13.7693,,235,
FNSA,11155,148,ASPHALT,1,0,14,-9.67919,20.42,3581,130,2953,32,-9.69894,20.4438,3596,310,
FNSO,6857,174,ASPHALT,0,0,07,-6.14647,12.364,,55,,25,-6.13571,12.3795,,235,
FNSU,3115,60,ASPHALT,0,0,05,-11.171,13.8445,,44.6,,23,-11.1648,13.8506,,224.6,
FNUA,5112,,,0,0,17,,,,,,35,,,,,
FNUB,9570,148,ASPHALT,1,0,10,-14.9251,13.5614,5851,87,,28,-14.9244,13.5887,5774,267,
FNUE,7875,130,ASPHALT,0,0,11,-11.7654,19.887,4487,104,,29,-11.7707,19.9084,4475,284,
FNUG,6562,55,ASPHALT,1,0,01,-7.612,15.027,2723,6,,19,-7.59413,15.0286,2743,186,
FNXA,7400,97,ASPHALT,0,0,03,-16.7649,14.9615,,21,,21,-16.7459,14.9692,,201,
FNZG,5906,68,ASPHALT,0,0,08,-7.719,21.3503,,75,,26,-7.71486,21.3661,,255,
FOGK,5841,148,ASPHALT,1,0,15,-1.17758,12.4374,,151,,33,-1.19164,12.4452,,331,
FOGM,5891,100,ASPHALT,0,0,17,-1.83722,11.0549,,167.6,,35,-1.85307,11.0584,,347.6,
FOGO,5906,98,ASPHALT,0,0,03,1.53572,11.578,2165,25,,21,1.5505,11.5847,2165,205,
FOGQ,4921,98,ASPHALT,0,0,08,-0.667189,13.6667,,73,,26,-0.663239,13.6796,,253,
FOGR,7555,148,LAT,1,0,04,-0.712083,10.2388,82,42,,22,-0.696667,10.2527,66,222,
FOOB,5726,98,LAT,0,0,13,2.07992,11.4866,1932,123,,31,2.07136,11.4998,1932,303,
FOOG,6234,148,ASPHALT,1,0,03,-0.719689,8.75114,11,22,2200,21,-0.703789,8.75762,9,202,
FOOH,5285,98,ASPHALT,0,0,14,-1.56956,9.25759,,135,,32,-1.5799,9.26779,,315,
FOOK,5892,148,ASPHALT,0,0,06,0.574947,12.884,,58,,24,0.583478,12.8978,,238,
FOOL,9844,148,ASPHALT,1,0,16,0.470814,9.40635,29,154,,34,0.446417,9.41815,28,334,
FOON,10105,148,ASPHALT,1,0,15,-1.64495,13.4298,1436,144,,33,-1.66736,13.4462,1410,324,
FPPR,4331,98,ASPHALT,1,0,18,1.66872,7.4105,581,168,,36,1.65715,7.41298,591,348,
FPST,7283,148,ASPHALT,0,0,11,0.380528,6.70242,39,103,200,29,0.375822,6.72188,16,283,200
FQBR,3018,148,ASPHALT,0,1,06,-19.7995,34.9065,33,44,,24,-19.7936,34.9126,33,224,
FQBR,5660,148,ASPHALT,0,1,17,-19.7916,34.9066,30,159.9,,35,-19.8063,34.9123,30,339.9,
FQBR,7874,148,ASPHALT,1,0,12,-19.7936,34.8965,26,105,,30,-19.7992,34.9186,30,285,
FQCH,7874,148,ASPHALT,1,0,01,-19.1621,33.428,,5,,19,-19.1404,33.4299,,185,
FQIN,4921,98,ASPHALT,1,0,16,-23.8706,35.4048,16,149,,34,-23.8822,35.4123,30,329,
FQLC,8300,148,ASPHALT,1,0,08,-13.2778,35.2553,4491,71,,26,-13.2702,35.2773,4482,251,
FQLU,4921,98,ASPHALT,0,0,01,-15.0399,40.6717,30,360,,19,-15.0263,40.6718,33,180,
FQMA,12008,148,ASPHALT,1,0,05,-25.9249,32.5701,118,29,,23,-25.8959,32.5878,145,209,
FQMA,5577,148,ASPHALT,1,1,10,-25.9212,32.5664,118,86,,28,-25.9202,32.5833,128,266,
FQMD,7714,98,ASPHALT,0,0,16,-11.6631,39.5591,,158.2,,34,-11.6828,39.5672,,338.2,
FQMP,6562,88,ASPHALT,0,0,03,-11.37,40.351,89,25,,21,-11.3536,40.3587,85,205,
FQMR,5660,98,ASPHALT,0,0,15,-13.2189,37.5473,,143,,33,-13.2312,37.5568,,323,
FQNC,10171,148,ASPHALT,0,0,01,-14.4995,40.7113,398,13,,19,-14.477,40.7132,330,193,
FQNP,5135,148,GVL,0,0,13,-15.1035,39.2864,1377,119,,31,-15.1104,39.2991,1404,299,
FQNP,6562,148,ASPHALT,1,0,05,-15.1118,39.2751,1444,45.8,,23,-15.0994,39.2885,1381,225.8,
FQPB,2625,98,ASPHALT,0,1,08,-12.988,40.517,331,78,,26,-12.9864,40.5242,331,258,
FQPB,5905,148,ASPHALT,1,0,17,-12.9856,40.5221,331,160.8,,35,-13.001,40.5276,318,340.8,
FQQL,2980,98,GVL,0,1,09,-17.8513,36.8657,,85,,27,-17.8505,36.8744,,265,
FQQL,5905,148,ASPHALT,1,0,18,-17.8474,36.8683,36,174,,36,-17.8636,36.87,36,354,
FQSG,2953,75,ASPHALT,0,0,16,-15.5989,32.7717,2904,159,,34,-15.6065,32.7747,2894,339,
FQTT,8225,148,ASPHALT,1,0,01,-16.1161,33.6399,,2,,19,-16.0935,33.6405,,182,
FQUG,5900,98,ASPHALT,0,0,16,-14.6971,34.3493,4288,158,,34,-14.7122,34.3555,4268,338,
FQVL,2461,75,ASPHALT,0,0,10,-22.0185,35.3106,46,89,,28,-22.0184,35.3179,33,269,
FQVL,4823,98,ASPHALT,1,0,17,-22.0111,35.3098,46,156,,35,-22.0232,35.3156,39,336,
FSAL,3983,75,CONCRETE,0,0,15,-7.00029,52.7231,,144.9,164,33,-7.00927,52.7294,,324.9,164
FSAS,1210,100,CONCRETE,1,0,16,,,,,,34,,,,,
FSDR,4531,33,CONCRETE,0,0,12,-5.69456,53.65,,110,,30,-5.69884,53.6617,,290,
FSFA,3035,75,CONCRETE,0,0,13,-10.107,51.1728,,128,,31,-10.1122,51.1794,,308,
FSIA,9800,151,CONCRETE,1,0,13,-4.66663,55.5108,10,125,1000,31,-4.68213,55.5329,10,305,1000
FSPP,4318,104,ASPHALT,1,0,15,-4.31385,55.6882,10,149,676,33,-4.32474,55.6947,10,329,256
FSSC,,,CONCRETE,1,0,13,,,,,,31,,,,,
FTTC,9186,98,ASPHALT,0,0,09,13.848,20.8303,1751,92.6,,27,13.8469,20.8562,1789,272.6,
FTTD,5906,115,ASPHALT,0,0,04,8.61771,16.0668,1383,35,,22,8.6311,16.0761,1409,215,
FTTI,6025,90,PER,0,0,09,,,,,,27,,,,,
FTTJ,9186,148,ASPHALT,1,0,05,12.1249,15.0247,968,46,,23,12.1425,15.0432,967,226,
FTTY,9186,148,ASPHALT,1,0,06,17.9104,19.0998,741,58,,24,17.9237,19.1223,771,238,
FVBU,4419,98,ASPHALT,0,0,02,-20.0152,28.6182,4350,8,,20,-20.0031,28.6199,4326,188,
FVBU,8491,148,ASPHALT,1,0,13,-20.0162,28.6152,4351,115,,31,-20.0262,28.6376,4359,295,
FVCN,3569,54,ASPHALT,0,0,09,-16.7346,31.1169,,84,,27,-16.7336,31.1271,,264,
FVCP,3035,59,ASPHALT,0,0,14,-17.7489,30.9215,4838,132,,32,-17.7544,30.9281,4845,312,
FVCP,3937,56,ASPHALT,1,0,06,-17.7552,30.9195,4812,53.8,,24,-17.7489,30.9286,4843,233.8,
FVCZ,5785,98,BIT,0,0,14,-21.003,31.572,1421,130,597,32,-21.0132,31.5851,1410,310,
FVDA,3000,80,,0,0,09,-17.0055,30.8917,4750,82,,27,-17.0043,30.9005,4750,262,
FVFA,7708,98,ASPHALT,1,0,12,-18.0922,25.8286,3490,110,,30,-18.0995,25.8494,3480,290,
FVHA,15502,151,ASPHALT,1,0,05,-17.9469,31.0771,4793,46,3557,23,-17.9167,31.1086,4887,226,
FVKB,5413,59,ASPHALT,1,0,09,-16.5208,28.8773,1664,82,,27,-16.5188,28.8927,1706,262,
FVKK,3281,,ASPHALT,0,0,13,,,,,,31,,,,,
FVMA,2625,30,ASPHALT,0,0,14,,,,,,32,,,,,
FVMD,3650,59,ASPHALT,0,0,10,-16.7685,31.5547,,98,,28,-16.77,31.565,,278,
FVMT,3609,59,BIT,0,0,09,-17.4324,32.1793,,84.2,,27,-17.4314,32.1897,,264.2,
FVMU,3117,60,MAC,0,0,12,-18.9958,32.6231,,112.9,,30,-18.9992,32.6314,,292.9,
